@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
879,0.430782,0.814007,0.847078,1163,662,1236,204,179,231,206,0,0,0,0,0,0,0,961,3,0,0,0.999971,0,0,0,0,0,13110.45246,0,1,0,1,1,1,0.061747,1,1,0,0,0,0,0,0,0,13110.45246,0,0,0,0,0,0,0,0,0.1,0.238095,0.047619,0.047619,0.083333,0,0,0,0,0,0,0,0
6,0.430885,0.765537,0.803425,140179,79778,22677,1623,868,3713,1943,0,1,0,0,0,0,0,38,3,31,0,1.077766,-0.114802,0,1,0,0,1177.242998,13,2,0.708738,0.014634,0.164251,0.004831,0.04336,0.04,31.035714,0,0,0,0,0,0,0,1274.141662,0,0,0,0,0,0,0,0,0.074074,0.178571,0.035714,0.035714,0.055556,0,0,0,0,0,0,0,0
2,0.431159,0.778459,0.825567,552,314,70,16,10,54,29,0,0,0,0,0,0,0,1089,1,13,0,1.001699,-0.005381,0,0,1,0,13791.44869,7,2,0.849315,0.056338,0.324324,0.108108,0.125848,0.038462,13.076923,0,0,0,0,0,0,0,13842.87991,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
13136,0.431279,0.72707,0.764162,10870,6182,1829,210,59,378,113,0,0,0,0,0,0,0,673,3,9,8,1.000246,25.816941,0,0,0,0,8326.578355,6,2,0.893617,0.020833,0.208333,0.020833,0.103608,0.05,9.111111,0,0,0,0,0,0,0,8321.375238,0,0,0,0,0,0,0,0,0.285714,0.411765,0.058824,0.058824,0.076923,0,0,0,0,0,0,0,0
71283,0.431373,0.665341,0.697812,204,116,55,2,2,37,13,0,0,0,0,0,0,0,50,3,3,3,1.000895,11.632165,0,0,0,0,1125.718237,11,1,1,0.095238,0.227273,0.045455,0.105051,0.066667,3.25,0,0,0,0,0,0,0,1120.91201,0,0,0,0,0,0,0,0,0.117647,0.277778,0.055556,0.055556,0.083333,0,0,0,0,0,0,0,0
26011,0.431421,0.778514,0.785125,3660,2081,889,97,48,140,71,0,0,0,0,0,0,0,27,2,25,1,1.059105,-0.31175,0,0,0,0,1295.693505,9,2,0.743243,0.06383,0.228188,0.006711,0.088387,0.032258,25.052632,0,0,0,0,0,0,0,1302.332582,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
1,0.431579,0.646386,0.752563,95,54,21,5,3,16,10,0,0,0,0,0,0,0,1907,3,1,1,1,0.000053,0,0,0,0,9173.031469,5,1,1,0.333333,0.428571,0.142857,0.142857,0.142857,1.5,0,0,0,0,0,0,0,9173.031469,0,0,0,0,0,0,0,0,0.142857,0.666667,0.4,0.066667,0.1,0,0,0,0,0,0,0,0
72592,0.431887,0.708941,0.752686,4955,2815,2548,143,131,194,153,0,1,0,0,0,0,0,176,2,30,33,1.000505,62.412096,0,0,0,0,7439.917928,11,2,0.747619,0.034146,0.175355,0.004739,0.102087,0.034483,30.035714,0,0,0,0,0,0,0,7345.331254,0,0,0,0,0,0,0,0,0.230769,0.333333,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
665,0.432347,0.828432,0.856521,498192,282800,154414,1393,695,3168,1556,0,1,0,0,0,0,0,69,7,87,15,1.018523,-0.069753,0,1,1,0,9362.09667,13,3,0.637218,0.032882,0.227017,0.033771,0.058017,0.02381,87.014925,0,0,0,0,0,0.011364,0.011364,9577.644811,0,0,0,0,0,0,0,0,0.085714,0.27027,0.027027,0.027027,0.055556,0,0,0,0,0,0,0,0
0,0.432376,0.572754,0.656631,4806,2728,1321,38,28,218,159,0,1,0,0,0,0,0,726,5,2,2,0.999949,-0.002949,0,0,0,0,6609.927853,8,1,1,0.181818,0.416667,0.166667,0.176426,0.111111,2.333333,0,0,0,0,0,0,0,6606.09223,0,0,0,0,0,0,0,0,0.133333,0.272727,0.030303,0.030303,0.0625,0,0,0,0,0,0,0,0
1,0.432402,0.54823,0.661582,895,508,602,1,1,19,16,0,0,0,0,0,0,0,103,2,2,1,1.000718,7.535037,0,0,0,0,4778.243808,10,1,0.944444,0.176471,0.263158,0.052632,0.062744,0.071429,2.333333,0,0,0,0,0,0,0,4781.38694,0,0,0,0,0,0,0,0,0.166667,0.25,0.05,0.05,0.071429,0,0,0,0,0,0,0,0
1,0.432634,0.657987,0.728609,1189005,674601,573720,22602,20603,28430,23692,1,1,0,0,0,0,0,935,3,0,8,0.986717,24.721394,0,0,0,0,1646.861118,0,1,0,1,1,1,0.082372,1,1,0,0,0,0,0,0,0,1607.255672,0,0,0,0,0,0,0,0,0.08,0.192308,0.038462,0.038462,0.066667,0,0,0,0,0,0,0,0
35,0.432649,0.820721,0.855014,16748,9502,4492,221,119,358,186,0,1,0,0,0,0,0,773,2,2,0,1.000503,-0.003528,0,0,0,0,10213.31165,9,1,0.9375,0.058824,0.176471,0.058824,0.096379,0.083333,2.333333,0,0,0,0,0,0,0,10214.00479,0,0,0,0,0,0,0,0,0.166667,0.25,0.05,0.05,0.071429,0,0,0,0,0,0,0,0
1327,0.432767,0.636542,0.73376,4169650,2365164,3345656,14233,8242,31420,12684,1,1,0,0,0,0,0,810,6,4,1,1.001171,7.767105,0,0,0,0,7032.324741,8,2,1,0.095238,0.454545,0.227273,0.071345,0.0625,4.2,0,0,0,0,0,0,0,7046.886785,0,0,0,0,0,0,0,0,0.216216,0.318182,0.022727,0.022727,0.045455,0,0,0,0,0,0,0,0
9658,0.432767,0.636542,0.73376,4169650,2365164,3345656,14233,8242,31420,12684,1,1,0,0,0,0,0,34,9,0,9,0.983237,24.316849,0,0,0,0,1765.626692,0,1,0,1,1,1,0.067128,1,1,0,0,0,0,0,0,0,1731.508372,0,0,0,0,0,0,0,0,0.169811,0.295082,0.016393,0.016393,0.037037,0,0,0,0,0,0,0,0
1,0.432907,0.437701,0.464181,626,355,68,13,8,26,12,0,0,0,0,0,0,0,520,4,0,0,1.000065,0,0,1,0,0,7087.647617,0,1,0,1,1,1,0.051648,1,1,0,0,0,0,0,0,0,7087.647617,0,0,0,0,0,0,0,0,0.137931,0.25,0.03125,0.03125,0.0625,0,0,0,0,0,0,0,0
641,0.432961,0.506941,0.512981,358,203,97,22,13,27,13,0,0,0,0,0,0,0,1425,3,1,1,0.999956,8.247681,0,0,0,0,8219.197137,10,1,1,0.083333,0.166667,0.083333,0.083594,0.090909,1.5,0,0,0,0,0,0,0,8219.197137,0,0,0,0,0,0,0,0,0.136364,0.25,0.041667,0.041667,0.066667,0,0,0,0,0,0,0,0
1,0.433005,0.704204,0.766313,133786,75856,120858,1682,1466,7670,6713,0,0,0,0,0,0,0,1299,1,0,1,0.999714,0.000014,0,0,0,0,4029.476292,0,1,0,1,1,1,0.227286,1,1,0,0,0,0,0,0,0,4029.476292,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
2314,0.433005,0.704204,0.766313,133786,75856,120858,1682,1466,7670,6713,0,0,0,0,0,0,0,1503,1,0,3,0.998878,22.437901,0,0,0,0,3621.161162,0,1,0,1,1,1,0.213841,1,1,0,0,0,0,0,0,0,3605.10508,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
5591,0.433005,0.704204,0.766313,133786,75856,120858,1682,1466,7670,6713,0,0,0,0,0,0,0,1692,1,14,0,1.008057,-0.018819,0,0,1,0,4842.62589,10,3,0.857143,0.053333,0.410256,0.192308,0.124977,0.035714,14.071429,0,0,0,0,0,0,0,4890.61154,0,0,0,0,0,0,0,0,0.333333,0.428571,0.142857,0.142857,0.142857,0,0,0,0,0,0,0,0
15216,0.433127,0.812628,0.818489,1129,640,170,20,10,30,15,0,1,0,0,0,0,0,157,5,30,0,1.01391,-0.044166,0,0,0,0,6146.963967,10,2,0.761905,0.096774,0.289941,0.029586,0.0656,0.029412,30.033333,0,0,0,0,0,0,0,6251.434736,0,0,0,0,0,0,0,0,0.096774,0.242424,0.030303,0.030303,0.066667,0,0,0,0,0,0,0,0
1,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,19,4,2,0,1.003651,-0.010494,0,0,0,0,1914.904651,8,1,0.933333,0.214286,0.3125,0.0625,0.051406,0.076923,2.333333,0,0,0,0,0,0,0,1918.857372,0,0,0,0,0,0,0,0,0.090909,0.26087,0.043478,0.043478,0.066667,0,0,0,0,0,0,0,0
2,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,110,3,15,8,1.005509,-0.019875,0,0,0,0,2731.460572,10,2,0.792683,0.05,0.228916,0.012048,0.067251,0.047619,15.076923,0,0,0,0,0,0,0,2744.396007,0,0,0,0,0,0,0,0,0.090909,0.217391,0.043478,0.043478,0.076923,0,0,0,0,0,0,0,0
10,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,181,4,43,2,1.024888,7.296833,0,0,0,0,3733.625439,10,2,0.757085,0.077922,0.28629,0.044355,0.067613,0.02381,43.025641,0,0,0,0,0,0,0,3862.971359,0,0,0,0,0,0,0,0,0.090909,0.26087,0.043478,0.043478,0.066667,0,0,0,0,0,0,0,0
26871,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,39,3,3,0,1.005739,-0.010748,0,1,0,0,1647.379013,8,1,1,0.090909,0.217391,0.043478,0.066485,0.066667,3.25,0,0,0,0,0,0,0,1655.919082,0,0,0,0,0,0,0,0,0.086957,0.208333,0.041667,0.041667,0.071429,0,0,0,0,0,0,0,0
26,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,141,3,3,0,1.003514,0.000298,0,0,0,0,2609.785524,10,1,0.956522,0.25,0.333333,0.041667,0.051503,0.0625,3.25,0,0,0,0,0,0,0,2621.070536,0,0,0,0,0,0,0,0,0.117647,0.277778,0.055556,0.055556,0.083333,0,0,0,0,0,0,0,0
3,0.433286,0.633752,0.678498,487791,276438,53755,1808,1115,22604,9422,3,0,0,0,0,0,0,68,3,4,1,1.002292,6.814057,0,0,0,0,2228.667645,11,2,0.958333,0.04,0.2,0.04,0.065787,0.076923,4.2,0,0,0,0,0,0,0,2236.111008,0,0,0,0,0,0,0,0,0.090909,0.217391,0.043478,0.043478,0.076923,0,0,0,0,0,0,0,0
314,0.433507,0.69476,0.751955,16468,9329,15656,177,70,354,157,0,1,0,0,0,0,0,325,1,4,0,1.00253,-0.003714,0,0,0,0,6753.744323,10,1,1,0.137931,0.25,0.03125,0.069154,0.047619,4.2,0,0,0,0,0,0,0,6766.432821,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.1,0,0,0,0,0,0,0,0
11063,0.433535,0.830676,0.867575,75701,42882,25985,270,127,967,341,0,1,0,0,0,0,0,9834,12,0,48,0.996705,125.883521,0,0,0,0,36335.28579,0,1,0,1,1,1,0.077771,1,1,0,0,0,0,0,0,0,36013.73162,0,0,0,0,0,0,0,0,0.037037,0.180723,0.012048,0.012048,0.043478,0,0,0,0,0,0,0,0
1,0.433631,0.458977,0.573056,79517,45036,39539,430,58,679,194,3,1,0,1,0,0,0,1245,27,0,12,0.994643,60.859269,0,1,0,0,5110.953812,0,1,0,1,1,1,0.1153,1,1,0,0,0,0,0,0,0,5031.767974,0.076923,0,0,0,0,0,0.076923,0,0.069767,0.459854,0.20438,0.007299,0.030303,0,0,0,0,0,0,0,0
1,0.433735,0.999352,0.99952,83,47,148,4,3,6,15,0,0,0,0,0,0,0,4810,1,0,10,0.997777,33.576571,0,0,0,0,10680.70942,0,1,0,1,1,1,0.115474,1,1,0,0,0,0,0,0,0,10620.36678,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
4,0.433735,0.999352,0.99952,83,47,148,4,3,6,15,0,0,0,0,0,0,0,4808,1,0,35,0.991338,116.904368,0,0,0,0,10768.1923,0,1,0,1,1,1,0.115474,1,1,0,0,0,0,0,0,0,10561.80084,0,0,0,0,0,0,0,0,0.285714,0.375,0.125,0.125,0.125,0,0,0,0,0,0,0,0
34904,0.434158,0.679622,0.712252,10434,5904,7125,277,168,437,266,0,-1,0,0,0,0,0,36,2,0,21,0.931806,51.035231,0,1,0,0,895.898871,0,1,0,1,1,1,0.0726,1,1,0,0,0,0,0,0,0,796.66194,0,0,0,0,0,0,0,0,0.055556,0.166667,0.055556,0.055556,0.076923,0,0,0,0,0,0,0,0
638,0.434166,0.706965,0.772228,145716,82451,105015,3303,1939,4697,2572,0,1,0,0,0,0,0,884,4,0,9,0.997629,7.993516,0,1,0,0,8482.888441,0,1,0,1,1,1,0.081559,1,1,0,0,0,0,0,0,0,8438.106617,0,0,0,0,0,0,0,0,0.058824,0.294118,0.058824,0.058824,0.1,0,0,0,0,0,0,0,0
96613,0.434617,0.531112,0.580263,15761,8911,1560,116,57,405,146,0,-1,0,0,0,0,0,58,6,1,1,0.999053,-0.015113,0,1,0,0,1585.711732,7,1,1,0.25,0.333333,0.111111,0.058749,0.111111,1.5,0,0,0,0,0,0,0,1585.711732,0,0,0,0,0,0,0,0,0.088889,0.229167,0.041667,0.020833,0.045455,0,0,0,0,0,0,0,0
1224,0.434642,0.532347,0.662019,2470215,1396557,1334048,4329,1812,28512,13473,1,0,0,0,0,0,0,66,8,10,0,1.010342,-0.037881,0,0,0,0,2539.889569,10,1,0.870968,0.122807,0.333333,0.079365,0.06187,0.035714,10.1,0,0,0,0,0,0,0,2558.757895,0,0,0,0,0,0,0,0,0.595238,0.5,0.015152,0.015152,0.030303,0,0,0,0,0,0,0,0
29,0.434642,0.532347,0.662019,2470215,1396557,1334048,4329,1812,28512,13473,1,0,0,0,0,0,0,67,31,2,2,0.998554,6.634648,0,1,0,0,2126.974212,5,1,1,0.272727,0.384615,0.076923,0.066005,0.090909,2.333333,0,0,0,0,0,0,0,2120.870656,0,0,0,0,0,0,0,0,0.077922,0.533333,0.278788,0.006061,0.025641,0,0,0,0,0,0,0,0
610,0.434642,0.532347,0.662019,2470215,1396557,1334048,4329,1812,28512,13473,1,0,0,0,0,0,0,6725,2,1,2,0.999948,0.000017,0,0,0,0,57999.17444,4,1,1,2.5,1,0.166667,0.145203,0.166667,1.5,0,0,0,0,0,0,0,57989.77261,0,0,0,0,0,0,0,0,0.153846,0.285714,0.071429,0.071429,0.090909,0,0,0,0,0,0,0,0
748,0.434783,0.434783,0.434783,23,13,0,2,0,2,0,0,0,0,0,0,0,0,1864,4,13,0,1.001135,-0.00086,0,1,0,0,19239.995,6,1,0.875,0.137931,0.323077,0.015385,0.065623,0.043478,13.071429,0,0,0,0,0,0,0,19316.709,0,0,0,0,0,0,0,0,0.181818,0.32,0.04,0.04,0.071429,0,0,0,0,0,0,0,0
55056,0.434783,0.677122,0.741048,1771,1001,1117,56,49,119,80,0,0,0,0,0,0,0,309,24,0,3,0.999049,15.992649,0,0,0,0,7268.745581,0,1,0,1,1,1,0.075153,1,1,0,0,0,0,0,0,0,7253.311612,0,0,0,0,0,0,0,0,0.098039,0.567568,0.27027,0.009009,0.029412,0,0,0,0,0,0,0,0
20693,0.434941,0.66732,0.746556,144592,81703,58570,1389,822,4647,2738,0,0,0,0,0,0,0,9,3,17,0,1.096835,-0.032701,0,0,0,0,625.488961,10,1,0.708661,0.121739,0.242188,0.007813,0.087132,0.041667,17.083333,0,0,0,0,0,0,0,669.31744,0,0,0,0,0,0,0,0,0.1875,0.333333,0.055556,0.055556,0.071429,0,0,0,0,0,0,0,0
1,0.435164,0.637182,0.69556,39068,22067,8900,485,385,1312,807,0,0,0,0,0,0,0,155,2,32,7,1.022748,6.567573,0,0,0,0,3011.055274,12,2,0.683398,0.096639,0.211538,0.003846,0.107323,0.033333,32.04,0,0,0,0,0,0,0,3059.846469,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
24,0.435495,0.597889,0.692967,425628,240269,249340,834,432,3250,1490,0,1,0,0,0,0,0,624,18,0,7,0.999228,8.993023,0,0,0,0,15559.43582,0,1,0,1,1,1,0.101464,1,1,0,0,0,0,0,0,0,15516.98503,0,0,0,0,0,0,0,0,0.033708,0.274725,0.054945,0.010989,0.04,0,0,0,0,0,0,0,0
41537,0.435986,0.608773,0.735945,289,163,207,8,6,31,17,0,0,0,0,0,0,0,101,2,10,23,0.995126,7.996851,0,1,0,0,6946.581399,6,1,0.888889,0.044444,0.26087,0.021739,0.036217,0.052632,10.1,0,0,0,0,0,0,0,6867.810318,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
13,0.436127,0.725799,0.773387,333694,188161,167772,1424,916,6451,3758,3,1,0,0,0,0,0,20,5,55,26,1.05811,18.922793,0,0,0,0,1537.857777,14,2,0.649573,0.023188,0.190341,0.014205,0.10105,0.028571,55.02381,0,0,0,0,0,0,0,1568.946439,0,0,0,0,0,0,0,0,0.029412,0.176471,0.029412,0.029412,0.055556,0,0,0,0,0,0,0,0
1,0.436195,0.793291,0.825158,81099,45724,26979,535,286,1523,661,3,1,0,0,0,0,0,1543,2,1,1,1,-0.004291,0,0,0,0,6159.986111,10,1,1,0.181818,0.25,0.083333,0.083333,0.090909,1.5,0,0,0,0,0,0,0,6159.986111,0,0,0,0,0,0,0,0,0.090909,0.272727,0.090909,0.090909,0.111111,0,0,0,0,0,0,0,0
3949,0.436242,0.49704,0.538011,447,252,870,21,13,31,19,0,1,0,0,0,0,0,2267,1,7,0,1.00167,-0.002254,0,1,0,0,10238.41503,11,1,0.948718,0.025,0.2,0.025,0.098771,0.0625,7.142857,0,0,0,0,0,0,0,10261.6882,0,0,0,0,0,0,0,0,0.2,0.272727,0.090909,0.090909,0.090909,0,0,0,0,0,0,0,0
340,0.436406,0.718562,0.773953,14278,8047,11151,200,124,406,208,3,1,0,1,0,0,0,380,27,2,7,0.994816,7.292951,0,0,0,0,3824.607988,3,1,1,0.8,0.75,0.125,0.078387,0.142857,2.333333,0,0,0,0,0,0,0,3797.294322,0,0,0,0,0,0,0,0,0.084615,0.507143,0.242857,0.007143,0.027778,0,0,0,0,0,0,0,0
96,0.436406,0.718562,0.773953,14278,8047,11151,200,124,406,208,3,1,0,1,0,0,0,397,21,0,1,0.999925,0.000049,0,0,0,0,8753.88818,0,1,0,1,1,1,0.132048,1,1,0,0,0,0,0,0,0,8753.88818,0,0,0,0,0,0,0,0,0.078125,0.29927,0.080292,0.007299,0.030303,0,0,0,0,0,0,0,0
53,0.436418,0.622197,0.651026,35812,20183,15099,247,194,796,510,0,1,0,0,0,0,0,289,21,25,0,1.00758,-0.001561,0,1,1,0,9036.793127,12,3,0.789116,0.095588,0.324324,0.074324,0.093807,0.027027,25.04,0,0,0,0,0,0,0,9178.184921,0,0,0,0,0,0,0,0,0.088757,0.245902,0.054645,0.005464,0.025641,0,0,0,0,0,0,0,0
16,0.436497,0.488524,0.654439,139442,78576,87836,95,64,1067,663,0,0,0,0,0,0,0,272,2,414,195,1.079814,0.016074,0,0,0,0,7875.249618,11,3,0.320407,0.092347,0.319107,0.070086,0.091319,0.022222,414.014493,0,0,0,0.033735,0,0,0.033735,7941.176359,0,0,0,0,0,0,0,0,0.25,0.357143,0.071429,0.071429,0.090909,0,0,0,0,0,0,0,0
60,0.436822,0.752296,0.810263,2644270,1489195,726824,9574,4154,43135,12842,3,1,0,0,0,0,0,1112,7,6,7,0.99991,18.195069,0,0,0,0,24094.24826,15,1,0.893617,0.113636,0.3125,0.104167,0.078,0.04,6.142857,0,0,0,0,0,0,0,24078.56622,0,0,0,0,0,0,0,0,0.043478,0.191489,0.021277,0.021277,0.066667,0,0,0,0,0,0,0,0
1,0.43698,0.692293,0.753124,19470,10962,23253,556,470,2213,1783,0,0,0,0,0,0,0,4,20,0,0,1.006667,0,0,1,0,0,64.659689,0,1,0,1,1,1,0.072848,1,1,0,0,0,0,0,0,0,64.659689,0,0,0,0,0,0,0,0,0.122449,0.302752,0.009174,0.018349,0.030303,0,0,0,0,0,0,0,0
1,0.437378,0.872852,0.897684,57911,32582,70392,2811,2587,5161,4697,0,0,0,0,0,0,0,81,1,0,1,0.999245,0.000058,0,1,0,0,1803.833995,0,1,0,1,1,1,0.07357,1,1,0,0,0,0,0,0,0,1803.833995,0,0,0,0,0,0,0,0,0.4,0.5,0.166667,0.166667,0.166667,0,0,0,0,0,0,0,0
7652,0.437378,0.872852,0.897684,57911,32582,70392,2811,2587,5161,4697,0,0,0,0,0,0,0,2146,5,3,3,1,-0.007352,0,0,0,0,7482.963799,6,1,0.666667,2.285714,0.863636,0.045455,0.045455,0.125,3.5,0,0,0,0,0,0,0,7482.963799,0,0,0,0,0,0,0,0,0.088235,0.333333,0.138889,0.027778,0.043478,0,0,0,0,0,0,0,0
69,0.437463,0.558984,0.58935,13576,7637,2658,354,176,544,250,0,0,0,0,0,0,0,514,3,16,0,1.006269,-0.030616,0,0,1,0,8158.308417,12,2,0.837838,0.07619,0.214286,0.008929,0.056929,0.04,16.0625,0,0,0,0,0,0,0,8185.00835,0,0,0,0,0,0,0,0,0.095238,0.227273,0.045455,0.045455,0.071429,0,0,0,0,0,0,0,0
1,0.437476,0.527992,0.667305,144769,81436,100085,385,248,1456,782,0,1,0,0,0,0,0,58,1,1,1,0.999697,6.96324,0,0,0,0,3004.843185,7,1,1,0.111111,0.222222,0.111111,0.050696,0.111111,1.5,0,0,0,0,0,0.5,0.5,3004.843185,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
65506,0.437476,0.527992,0.667305,144769,81436,100085,385,248,1456,782,0,1,0,0,0,0,0,23,2,16,5,1.032239,-0.049046,0,1,0,0,1503.460285,10,2,0.75969,0.091667,0.238462,0.038462,0.090193,0.035714,16.066667,0,0,0,0,0,0,0,1534.373312,0,0,0,0,0,0,0,0,0.181818,0.333333,0.083333,0.083333,0.111111,0,0,0,0,0,0,0,0
1109,0.437492,0.550054,0.622822,7703,4333,3027,219,117,443,211,0,0,0,0,1,0,0,102,2,3,0,1.007865,-0.05476,0,0,0,0,1208.297909,8,2,0.95,0.1,0.238095,0.047619,0.11705,0.071429,3.25,0,0,0,0,0,0,0,1209.396521,0,0,0,0,0,0,0,0,0.142857,0.266667,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,1
13123,0.4375,0.4375,0.4375,16,9,0,1,0,2,0,0,0,0,0,0,0,0,369,6,7,0,1.0035,-0.010085,0,0,1,0,6091.231264,9,2,0.893617,0.042553,0.1875,0.020833,0.101694,0.052632,7.142857,0,0,0,0,0,0,0,6110.699803,0,0,0,0,0,0,0,0,0.054054,0.210526,0.026316,0.026316,0.05,0,0,0,0,0,0,0,0
2202,0.437813,0.459392,0.467802,2396,1347,519,24,16,34,26,0,0,0,0,0,0,0,233,1,1,1,0.999944,0.000019,0,0,0,0,8129.217198,1,1,1,0.333333,0.666667,0.333333,0.039708,0.333333,1.5,0,0,0,0,0,0,0,8129.217198,0,0,0,0,0,0,0,0,0.222222,0.3,0.1,0.1,0.142857,0,0,0,0,0,0,0,0
33727,0.437828,0.707,0.755102,11991,6741,8113,353,230,578,380,0,0,0,0,0,0,0,55,10,16,11,1.005567,41.102979,0,0,0,0,2993.407497,12,2,0.835052,0.087912,0.244898,0.010204,0.057612,0.038462,16.066667,0,0,0,0,0,0,0,2971.226582,0,0,0,0,0,0,0,0,0.026667,0.171053,0.026316,0.013158,0.05,0,0,0,0,0,0,0,0
1,0.437912,0.637826,0.731742,578303,325057,349937,5395,3446,33489,23981,0,1,0,0,0,0,0,170,2,2,4,1,10.780878,0,0,0,0,836.175737,9,2,0.75,0.047619,1,0.809524,0.142857,0.125,2.5,0,0,0,0,0,0,0,830.082167,0,0,0,0,0,0,0,0,0.058824,0.176471,0.058824,0.058824,0.076923,0,0,0,0,0,0,0,0
3,0.438165,0.818858,0.843616,204311,114789,144238,836,277,3232,1575,0,0,0,0,0,0,0,107,5,20,6,1.012507,14.030221,0,0,1,0,3351.912128,9,3,0.805085,0.016949,0.260504,0.084034,0.06986,0.033333,20.05,0,0,0,0,0,0,0,3383.606683,0,0,0,0,0,0,0,0,0.054054,0.184211,0.026316,0.026316,0.058824,0,0,0,0,0,0.125,0.125,0
1,0.438721,0.440331,0.582011,563,316,531,4,3,9,6,0,0,0,0,0,0,0,38,2,0,7,0.965694,17.691124,0,0,0,0,1261.539039,0,1,0,1,1,1,0.202015,1,1,0,0,0,0,0,0,0,1239.174323,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
5,0.438799,0.505464,0.567053,433,243,246,20,8,35,11,0,0,0,0,0,0,0,249,2,9,0,1.006709,0.000398,0,0,0,0,4368.936342,10,2,0.848485,0.259259,0.343284,0.014925,0.066236,0.043478,9.1,0,0,0,0,0,0,0,4410.317582,0,0,0,0,0,0,0,0,0.133333,0.25,0.0625,0.0625,0.076923,0,0,0,0,0,0,0,0
2,0.438942,0.503894,0.582251,6199,3478,1570,3,2,37,18,0,0,0,0,0,0,0,1531,2,5,1,1.001148,8.238683,0,1,0,0,11153.6309,12,1,0.904762,0.047619,0.162791,0.023256,0.063205,0.055556,5.166667,0,0,0,0,0,0,0,11174.46907,0,0,0,0,0,0,0,0,0.15,0.227273,0.045455,0.045455,0.066667,0,0,0,0,0,0,0,0
